ts,run_id,label,dpid,port_no,interval_s,tx_rate_bps,rx_rate_bps,tx_pps,rx_pps,tx_err_rate,rx_err_rate,tx_drop_rate,rx_drop_rate,utilization,loss_rate,score,is_anomaly
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:01,5,5.014,95.726,95.726,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255878,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:03,5,5.018,95.654,95.654,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266645,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:03,2,5.018,95.651,95.651,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246123,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:01,2,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157171,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:01,5,5.018,95.648,95.648,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.263993,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:02,2,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258128,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:02,2,5.015,95.720,95.720,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250661,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:03,5,5.018,95.656,95.656,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266956,False
1778470009.794,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.001,95.988,95.988,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299006,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:01,2,5.014,95.726,95.726,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255878,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:03,2,5.018,95.654,95.654,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266645,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:03,5,5.018,95.651,95.651,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246123,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:01,5,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255490,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:01,2,5.018,95.648,95.648,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.161568,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:02,5,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258128,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:02,5,5.015,95.720,95.720,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253962,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:03,2,5.018,95.656,95.656,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266956,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:01,3,5.014,95.726,95.726,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255878,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:03,3,5.018,95.654,95.654,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266645,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:03,3,5.018,95.651,95.651,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246123,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:01,3,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251261,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:02:01,3,5.018,95.648,95.648,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.263993,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:02,3,5.018,95.653,95.653,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258128,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:01:02,3,5.015,95.720,95.720,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253962,False
1778470009.828,baseline_1,monitor,00:00:00:00:00:00:03:03,3,5.018,95.656,95.656,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162142,False
1778470014.794,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.000,95.993,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192145,False
1778470014.794,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297919,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:01,4,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296003,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:03,4,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298752,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:02,1,4.996,96.084,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151662,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:01,1,4.996,96.083,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176048,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:01,4,4.996,96.078,96.078,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298930,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:01:02,1,4.996,96.082,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179017,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:03,4,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299106,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:03,4,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292687,False
1778470014.794,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297919,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:01,1,4.996,96.084,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159073,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:03,1,4.996,96.079,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176393,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:02,4,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293088,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:01,4,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298400,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:01,1,4.996,96.078,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173140,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:01:02,4,4.996,96.082,96.082,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299398,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:03,1,4.996,96.079,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176665,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:03,1,4.996,96.083,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149534,False
1778470014.794,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297919,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:01,2,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296003,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:03,5,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298752,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:02,2,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293088,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:01,5,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298400,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:01,5,4.996,96.078,96.078,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298930,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:01:02,2,4.996,96.082,96.082,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299398,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:03,2,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299106,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:03,5,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292687,False
1778470014.794,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297919,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:01,5,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296003,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:03,2,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298752,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:02,5,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293088,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:01,2,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298400,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:01,2,4.996,96.078,96.078,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298930,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:01:02,5,4.996,96.082,96.082,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299398,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:03,5,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299106,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:03,2,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292687,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:01,3,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296003,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:03,3,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298752,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:02,3,4.996,96.084,96.084,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293088,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:01,3,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298400,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:03:01,3,4.996,96.078,96.078,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298930,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:01:02,3,4.996,96.082,96.082,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299398,False
1778470014.824,baseline_1,monitor,00:00:00:00:00:00:02:03,3,4.996,96.079,96.079,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299106,False
1778470014.823,baseline_1,monitor,00:00:00:00:00:00:01:03,3,4.996,96.083,96.083,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292687,False
1778470019.795,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.001,95.989,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203454,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:01,4,4.986,96.267,96.267,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:03,4,4.986,96.263,96.263,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:03,4,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:01,4,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:03,4,4.986,96.262,96.262,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:01,1,4.987,208.558,0.000,0.401,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023306,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:03:02,1,5.004,95.915,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185498,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:01:02,1,5.004,95.916,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190766,False
1778470019.795,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.001,95.989,95.989,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301492,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:01,1,4.986,96.267,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:03,1,4.986,96.263,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:03,1,4.987,96.259,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:01,1,4.987,96.259,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:03,1,4.986,96.262,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:01,4,4.987,96.257,96.257,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:03:02,4,5.004,95.915,95.915,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295853,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:01:02,4,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298981,False
1778470019.795,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.001,95.989,95.989,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301492,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:01,5,4.986,96.267,96.267,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:03,5,4.986,96.263,96.263,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:03,5,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:01,2,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:03,2,4.986,96.262,96.262,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:01,5,4.987,96.257,96.257,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:03:02,2,5.004,95.915,95.915,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295853,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:01:02,2,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298981,False
1778470019.795,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.001,95.989,95.989,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301492,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:01,2,4.986,96.267,96.267,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:03,2,4.986,96.263,96.263,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:03,2,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:01,5,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:03,5,4.986,96.262,96.262,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:01,2,4.987,96.257,96.257,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:03:02,5,5.004,95.915,95.915,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295853,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:01:02,5,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298981,False
1778470019.795,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.001,95.989,95.989,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301492,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:01,3,4.986,96.267,96.267,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:03:03,3,4.986,96.263,96.263,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:03,3,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:01:01,3,4.987,96.259,96.259,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:03,3,4.986,96.262,96.262,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.810,baseline_1,monitor,00:00:00:00:00:00:02:01,3,4.987,96.257,96.257,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:03:02,3,5.004,95.915,95.915,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295853,False
1778470019.828,baseline_1,monitor,00:00:00:00:00:00:01:02,3,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298981,False
1778470024.795,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.001,95.988,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205306,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:01:01,4,5.002,95.954,95.954,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:02:01,1,5.002,95.956,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023306,False
1778470024.813,baseline_1,monitor,00:00:00:00:00:00:01:02,1,4.985,96.282,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:03,4,5.004,95.930,95.930,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:02,1,4.986,96.277,0.000,0.201,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:01,4,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:02:03,4,5.004,95.931,95.931,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:01:03,4,5.004,95.928,95.928,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.795,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.001,95.988,95.988,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302709,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:01:01,1,5.002,95.954,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:02:01,4,5.002,95.956,95.956,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.813,baseline_1,monitor,00:00:00:00:00:00:01:02,4,4.985,96.282,96.282,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:03,1,5.004,95.930,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:02,4,4.986,96.277,96.277,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:01,1,5.004,95.925,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:02:03,1,5.004,95.931,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:01:03,1,5.004,95.928,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134365,False
1778470024.795,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.001,95.988,95.988,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302709,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:01:01,2,5.002,95.954,95.954,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:02:01,5,5.002,95.956,95.956,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.813,baseline_1,monitor,00:00:00:00:00:00:01:02,2,4.985,96.282,96.282,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:03,5,5.004,95.930,95.930,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:02,2,4.986,96.277,96.277,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:01,5,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:02:03,2,5.004,95.931,95.931,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:01:03,5,5.004,95.928,95.928,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.795,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.001,95.988,95.988,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302709,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:01:01,5,5.002,95.954,95.954,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.812,baseline_1,monitor,00:00:00:00:00:00:02:01,2,5.002,95.956,95.956,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.813,baseline_1,monitor,00:00:00:00:00:00:01:02,5,4.985,96.282,96.282,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:03,2,5.004,95.930,95.930,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:02,5,4.986,96.277,96.277,0.201,0.201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:03:01,2,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:02:03,5,5.004,95.931,95.931,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
1778470024.814,baseline_1,monitor,00:00:00:00:00:00:01:03,2,5.004,95.928,95.928,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229122,False
